Genome,Country,Date,adc,hdc,agmatinase,odc,tdc
SAMN35673346,China,2022,0,0,0,0,0
SAMN35673347,China,2022,0,0,0,0,1
SAMN35673348,China,2022,0,0,0,0,1
SAMN35673349,China,2022,0,0,0,0,1
SAMN35673350,China,2022,0,0,0,0,1
SAMN35673351,China,2022,0,0,0,0,1
SAMN35673352,China,2022,0,0,0,0,1
SAMN35673353,China,2022,0,0,0,0,0
SAMN35673354,China,2022,0,0,0,0,0
SAMN35673355,China,2022,0,0,0,0,1
SAMN35673356,China,2022,0,0,0,0,1
SAMN06240352,NA,1899,0,0,0,0,0
SAMN37639061,South Korea,2021,0,0,0,0,1
SAMN32599285,China,2022,0,0,0,0,0
SAMN12373827,Brazil,2013,0,0,0,0,1
SAMN18603901,China,2020,0,0,0,0,0
SAMN18607046,China,2020,0,0,0,0,0
SAMN18607063,China,2020,0,0,0,0,0
SAMN23139437,USA,2020,0,0,0,0,0
SAMN23139438,USA,2020,0,0,0,0,0
SAMN36496264,USA,2021,0,0,0,1,0
SAMN40733513,Belgium,2021,0,0,0,0,1
SAMN24699184,China,2018,0,0,0,1,0
SAMN43558211,China,2018,0,0,0,0,0
SAMN43558222,China,2018,0,0,0,0,1
SAMN43558224,China,2018,0,0,0,0,1
SAMN34105785,South Korea,2022,0,0,0,0,0
SAMEA4521462,NA,1900,0,0,0,0,0
SAMN06074289,NA,1901,0,0,0,1,0
SAMN07792363,USA,1953,0,0,0,1,0
SAMN07807134,USA,1953,0,0,0,1,0
SAMN20524652,China,1960,0,0,0,0,0
SAMN13008301,Switzerland,1989,0,0,0,0,0
SAMN13008302,Switzerland,1989,0,0,0,0,0
SAMN13008303,Switzerland,1989,0,0,0,0,0
SAMN13008309,Switzerland,1989,0,0,0,0,0
SAMN13008314,Switzerland,1989,0,0,0,0,0
SAMN13008317,Switzerland,1989,0,0,0,0,0
SAMN13008319,Switzerland,1989,0,0,0,0,0
SAMN13008322,Switzerland,1989,0,0,0,0,0
SAMN13008326,Switzerland,1989,0,0,0,0,0
SAMN13008327,Switzerland,1989,0,0,0,0,0
SAMN13008329,Switzerland,1989,0,0,0,0,0
SAMN13008330,Switzerland,1989,0,0,0,0,0
SAMN13008338,Switzerland,1989,0,0,0,0,0
SAMN13008344,Switzerland,1989,0,0,0,0,0
SAMN13008346,Switzerland,1989,0,0,0,0,0
SAMN13008358,Switzerland,1989,0,0,0,0,0
SAMN13008359,Switzerland,1989,0,0,0,0,0
SAMN13008360,Switzerland,1989,0,0,0,0,0
SAMN13008362,Switzerland,1989,0,0,0,0,0
SAMN13008366,Switzerland,1989,0,0,0,0,0
SAMN13008367,Switzerland,1989,0,0,0,0,0
SAMN13008368,Switzerland,1989,0,0,0,0,0
SAMN13008370,Switzerland,1989,0,0,0,0,0
SAMN13008372,Switzerland,1989,0,0,0,0,0
SAMN13008373,Switzerland,1989,0,0,0,0,0
SAMN13008374,Switzerland,1989,0,0,0,0,0
SAMN13008376,Switzerland,1989,0,0,0,0,0
SAMN13008381,Switzerland,1989,0,0,0,0,0
SAMN13008386,Switzerland,1989,0,0,0,0,0
SAMN13008387,Switzerland,1989,0,0,0,0,0
SAMN13008388,Switzerland,1989,0,0,0,0,0
SAMN13008389,Switzerland,1989,0,0,0,0,0
SAMN13008391,Switzerland,1989,0,0,0,0,0
SAMN13008396,Switzerland,1989,0,0,0,0,0
SAMN13008397,Switzerland,1989,0,0,0,0,0
SAMN13008399,Switzerland,1989,0,0,0,0,0
SAMN13008400,Switzerland,1989,0,0,0,0,0
SAMN13008401,Switzerland,1989,0,0,0,0,0
SAMN13008403,Switzerland,1989,0,0,0,0,0
SAMN13008410,Switzerland,1989,0,0,0,0,0
SAMN13008413,Switzerland,1989,0,0,0,0,0
SAMN13008415,Switzerland,1989,0,0,0,0,0
SAMN13008416,Switzerland,1989,0,0,0,0,0
SAMN16675135,Switzerland,1989,0,0,0,0,0
SAMN16675136,Switzerland,1989,0,0,0,0,0
SAMN16675137,Switzerland,1989,0,0,0,0,0
SAMN08627287,Finland,1990,0,0,0,0,0
SAMN08627288,NA,1990,0,0,0,0,0
SAMN06074288,India,1991,0,0,0,1,0
SAMN08627301,Sweden,1993,0,0,0,0,0
SAMN14600531,Sweden,1993,0,0,0,0,0
SAMN14833145,Nigeria,1993,0,0,0,0,0
SAMN14600802,Sweden,1994,0,0,0,0,0
SAMN06220137,Ireland,1995,0,0,0,1,0
SAMN06463780,Ireland,1995,0,0,0,1,0
SAMN10174877,France,1996,0,0,0,0,0
SAMN08627302,Sweden,1996,0,0,0,0,0
SAMN08627303,Sweden,1997,0,0,0,0,0
SAMN08627304,Sweden,1998,0,0,0,0,0
SAMN06074287,NA,1999,0,0,0,1,0
SAMN40696269,Turkey,2001,0,0,0,1,0
SAMN09736943,China,2014,0,0,0,1,0
SAMN17141195,Bulgaria,2015,0,0,0,1,0
SAMN31373622,South Korea,2021,0,0,0,0,0
SAMN46169522,South Korea,2022,0,0,0,0,0
SAMN42955740,South Korea,2012,0,0,0,0,0
SAMN30114423,France,2020,0,0,0,0,0
SAMN37067338,Argentina,2021,0,0,0,0,1
SAMN34123082,China,2022,0,0,0,0,1
SAMN34123083,China,2022,0,0,0,0,1
SAMN39283081,Thailand,2023,0,0,0,0,1
SAMN13284946,Switzerland,2019,0,0,0,1,0
SAMN15634173,USA,2015,0,0,0,0,0
SAMN15532931,USA,2017,0,0,0,1,0
SAMN15533035,USA,2017,0,0,0,0,0
SAMN15533111,USA,2017,0,0,0,0,0
SAMN29270129,USA,2017,0,0,0,0,1
SAMN29270131,USA,2018,0,0,0,0,1
SAMN36745002,Thailand,2022,0,0,0,0,0
SAMN36745655,Thailand,2022,0,0,0,0,0
SAMN29270132,USA,2018,0,0,0,0,1
SAMN29270133,USA,2018,0,0,0,0,1
SAMN29270134,USA,2018,0,0,0,0,1
SAMN29270135,USA,2018,0,0,0,0,1
SAMN43236060,India,2023,0,0,0,0,1
SAMN44666625,Turkey,2019,0,0,0,0,0
SAMN43653024,China,2021,0,0,0,0,1
SAMN34123084,China,2022,0,0,0,0,1
SAMN42017670,China,2024,0,0,0,0,0
SAMN42017790,China,2024,0,0,0,1,0
SAMN10319713,Croatia,2010,0,0,0,0,0
SAMN29762452,China,2018,0,0,0,1,0
SAMN02947894,Brazil,2009,0,0,0,0,0
SAMN37067335,Argentina,2021,0,0,0,0,1
SAMN44754175,China,2019,0,0,0,0,0
SAMN40733485,Belgium,2020,0,0,0,0,1
SAMN15337232,Iran,2019,0,0,0,0,0
SAMN19066125,France,2019,0,0,0,1,0
SAMN21165409,China,2021,0,0,0,0,0
SAMN46286803,India,2023,0,0,0,0,0
SAMN44528995,Thailand,2024,0,0,0,0,1
SAMN13006692,Zimbabwe,2016,0,0,0,0,0
SAMN11893902,USA,2017,0,0,0,0,0
SAMN29049777,India,2020,0,0,0,0,1
SAMN29049778,India,2020,0,0,0,0,1
SAMN29049779,India,2020,0,0,0,0,1
SAMN29049780,India,2020,0,0,0,0,1
SAMN29049781,India,2020,0,0,0,0,1
SAMN29049782,India,2020,0,0,0,0,1
SAMN29049783,India,2020,0,0,0,0,1
SAMN29049784,India,2020,0,0,0,0,1
SAMN29049785,India,2020,0,0,0,0,1
SAMN29049789,India,2020,0,0,0,0,1
SAMN29049803,India,2020,0,0,0,0,1
SAMN29049804,India,2020,0,0,0,0,1
SAMN29057962,India,2020,0,0,0,0,1
SAMN29057963,India,2020,0,0,0,0,1
SAMN29057964,India,2020,0,0,0,0,1
SAMN29057967,India,2020,0,0,0,0,0
SAMN29057969,India,2020,0,0,0,0,1
SAMN29057975,India,2020,0,0,0,0,0
SAMN42029631,Indonesia,2022,0,0,0,1,0
SAMN38172807,South Korea,2023,0,0,0,0,0
SAMN47310684,Indonesia,2023,0,0,0,1,0
SAMN47317328,Indonesia,2023,0,0,0,1,0
SAMN21618488,Italy,2019,0,0,0,0,0
SAMN29049674,India,2020,0,0,0,0,1
SAMN29049677,India,2020,0,0,0,0,1
SAMN29049678,India,2020,0,0,0,0,1
SAMN29049699,India,2020,0,0,0,0,1
SAMN29049705,India,2020,0,0,0,0,1
SAMN29049706,India,2020,0,0,0,0,1
SAMN47309924,South Korea,2024,0,0,0,0,0
SAMD00645616,Thailand,2010,0,0,0,0,0
SAMN13342918,Ireland,2014,0,0,0,1,0
SAMN20719247,Germany,2019,0,0,0,0,1
SAMN27533561,India,2020,0,0,0,0,0
SAMN29058052,India,2020,0,0,0,0,1
SAMN29058053,India,2020,0,0,0,0,1
SAMN38815002,Canada,2022,0,0,0,0,1
SAMN38815003,Canada,2022,0,0,0,0,1
SAMN38815004,Canada,2022,0,0,0,0,1
SAMN38815006,Canada,2022,0,0,0,0,1
SAMN38815007,Canada,2022,0,0,0,0,1
SAMN38815008,Canada,2022,0,0,0,0,1
SAMN38815009,Canada,2022,0,0,0,0,1
SAMN38815010,Canada,2022,0,0,0,0,1
SAMN38815011,Canada,2022,0,0,0,0,1
SAMN38815017,Canada,2022,0,0,0,0,1
SAMN38815018,Canada,2022,0,0,0,0,0
SAMN13017133,France,2016,0,0,0,0,0
SAMN29058013,India,2020,0,0,0,0,1
SAMN29058014,India,2020,0,0,0,0,1
SAMN29058046,India,2020,0,0,0,0,1
SAMN29058047,India,2020,0,0,0,0,1
SAMN29058048,India,2020,0,0,0,0,1
SAMN29058049,India,2020,0,0,0,0,1
SAMN29058054,India,2020,0,0,0,0,1
SAMN29058055,India,2020,0,0,0,0,1
SAMN29058056,India,2020,0,0,0,0,1
SAMN29058057,India,2020,0,0,0,0,1
SAMN29058058,India,2020,0,0,0,0,1
SAMN05583788,USA,2016,0,0,0,1,0
SAMN06311425,United Kingdom,2016,0,0,0,0,0
SAMN29049709,India,2020,0,0,0,0,1
SAMN29049711,India,2020,0,0,0,0,1
SAMN29049717,India,2020,0,0,0,0,1
SAMN19820174,Pakistan,2018,0,0,0,0,0
SAMN30551391,Bangladesh,2018,0,0,0,0,1
SAMN41862956,Taiwan,2020,0,0,0,0,0
SAMN41035198,USA,2022,0,0,0,0,1
SAMN41035206,USA,2022,0,0,0,0,0
SAMN41035207,USA,2022,0,0,0,0,0
SAMN40733456,Belgium,2018,0,0,0,0,1
SAMN13106275,China,2019,0,0,0,1,0
SAMN13106277,China,2019,0,0,0,1,0
SAMN13106278,China,2019,0,0,0,0,0
SAMN13106280,China,2019,0,0,0,1,0
SAMN13106283,China,2019,0,0,0,1,0
SAMN13106284,China,2019,0,1,0,0,0
SAMN08512091,South Korea,2016,0,0,0,0,0
SAMN06045933,USA,2016,0,0,0,1,0
SAMN12930511,Norway,2017,0,0,0,0,1
SAMN44397830,South Korea,2015,0,0,0,0,0
SAMN43503360,China,2024,0,0,0,1,0
SAMN05726897,USA,2016,0,0,0,0,0
SAMN05726899,USA,2016,0,0,0,0,0
SAMN40733446,Belgium,2017,0,0,0,0,1
SAMN35126330,Uganda,2019,0,0,0,0,0
SAMN18297454,Canada,2021,0,0,0,1,0
SAMN15533031,USA,2017,0,0,0,0,0
SAMN29815622,Thailand,2019,0,0,0,1,0
SAMN37067337,Argentina,2021,0,0,0,0,1
SAMN43880917,South Korea,2022,0,0,0,0,0
SAMN21907279,Russia,2020,0,0,0,0,1
SAMN21907280,Russia,2020,0,0,0,0,1
SAMN21907281,Russia,2020,0,0,0,0,1
SAMN21907282,Russia,2020,0,0,0,0,1
SAMN21907283,Russia,2020,0,0,0,0,1
SAMN21907284,Russia,2020,0,0,0,0,1
SAMN21907285,Russia,2020,0,0,0,0,1
SAMN21907286,Russia,2020,0,0,0,0,1
SAMN21907287,Russia,2020,0,0,0,0,1
SAMN21907288,Russia,2020,0,0,0,0,1
SAMN21907289,Russia,2020,0,0,0,0,1
SAMN21907290,Russia,2020,0,0,0,0,1
SAMN21907291,Russia,2020,0,0,0,0,1
SAMN21907292,Russia,2020,0,0,0,0,1
SAMN21907296,Russia,2020,0,0,0,0,1
SAMN21907298,Russia,2020,0,0,0,0,1
SAMN21907299,Russia,2020,0,0,0,0,1
SAMN21907301,Russia,2020,0,0,0,0,1
SAMN21907303,Russia,2020,0,0,0,0,1
SAMN21907306,Russia,2020,0,0,0,0,1
SAMN22377648,Russia,2020,0,0,0,0,1
SAMN29255128,South Korea,2022,0,0,0,1,0
SAMN29328592,South Korea,2022,0,0,0,0,0
SAMN29360653,South Korea,2022,0,0,0,0,0
SAMN29361992,South Korea,2022,0,0,0,0,0
SAMN29394000,South Korea,2022,0,0,0,1,0
SAMN29405972,South Korea,2022,0,0,0,1,0
SAMN41784242,Turkey,1998,0,0,0,0,0
SAMN15533335,USA,2016,0,0,0,1,0
SAMN13526687,Russia,2017,0,0,0,0,0
SAMN38516303,China,2021,0,0,0,0,1
SAMN38814965,Canada,2022,0,0,0,0,1
SAMN38814966,Canada,2022,0,0,0,0,1
SAMN38814967,Canada,2022,0,0,0,0,1
SAMN38814968,Canada,2022,0,0,0,0,1
SAMN38814969,Canada,2022,0,0,0,0,1
SAMN38814970,Canada,2022,0,0,0,0,1
SAMN38814971,Canada,2022,0,0,0,0,1
SAMN38814972,Canada,2022,0,0,0,0,1
SAMN38814973,Canada,2022,0,0,0,0,1
SAMN38814974,Canada,2022,0,0,0,0,1
SAMN07339723,USA,2015,0,0,0,1,0
SAMN11534967,France,2016,0,0,0,0,0
SAMN13017073,France,2016,0,0,0,0,0
SAMN16506616,USA,2017,0,0,0,0,1
SAMN05162259,China,2000,0,0,0,0,0
SAMN13008306,Switzerland,2001,0,0,0,0,0
SAMN13008352,Switzerland,2001,0,0,0,0,0
SAMN13008369,Switzerland,2001,0,0,0,0,0
SAMN13008379,Switzerland,2001,0,0,0,0,0
SAMN23078432,China,2001,0,0,0,0,0
SAMN04328345,South Korea,2001,0,0,0,0,0
SAMN04328350,South Korea,2001,0,0,0,0,0
SAMN04328351,South Korea,2001,0,0,0,0,0
SAMN11049618,Sudan,2002,0,0,0,1,0
SAMN08939683,Japan,2002,0,0,0,0,0
SAMN02471400,France,2003,0,0,0,0,0
SAMN23470199,Brazil,2004,0,0,0,0,0
SAMN06233883,Brazil,2005,0,0,0,1,0
SAMN08627305,Sweden,2005,0,0,0,0,0
SAMN35318463,South Korea,2005,0,0,0,1,1
SAMN39634307,USA,2005,0,0,0,0,1
SAMN39634308,USA,2005,0,0,0,0,1
SAMN39634309,USA,2005,0,0,0,0,1
SAMN39634310,USA,2005,0,0,0,0,1
SAMN04531192,Malaysia,2006,0,0,0,0,0
SAMN39999246,Mexico,2006,0,0,0,0,0
SAMN39999248,Mexico,2006,0,0,0,0,0
SAMN39999249,Mexico,2006,0,0,0,0,0
SAMN39999250,Mexico,2006,0,0,0,0,0
SAMN39999251,Mexico,2006,0,0,0,0,0
SAMN39999252,Mexico,2006,0,0,0,0,0
SAMN39999253,Mexico,2006,0,0,0,0,0
SAMN39999254,Mexico,2006,0,0,0,0,0
SAMN39999255,Mexico,2006,0,0,0,0,0
SAMN04378089,China,2006,0,0,0,1,0
SAMN13382266,Tajikistan,2006,0,0,0,1,0
SAMN08367724,Philippines,2006,0,0,0,0,0
SAMN07267280,Taiwan,2006,0,0,0,0,0
SAMN27472143,Taiwan,2006,0,0,0,1,0
SAMN27478357,Taiwan,2006,0,0,0,1,0
SAMN08627291,Finland,2007,0,0,0,0,0
SAMN03879966,China,2007,0,0,0,0,0
SAMN13008304,Switzerland,2007,0,0,0,0,0
SAMN13008324,Switzerland,2007,0,0,0,0,0
SAMN13008331,Switzerland,2007,0,0,0,0,0
SAMN03445817,Taiwan,2007,0,0,0,0,0
SAMN02840977,Russia,2007,0,0,0,1,0
SAMN25145123,Taiwan,2007,0,0,0,1,0
SAMN13008316,Switzerland,2008,0,0,0,0,0
SAMN13008353,Switzerland,2008,0,0,0,0,0
SAMN13008308,Switzerland,2008,0,0,0,0,0
SAMN13008384,Switzerland,2008,0,0,0,0,0
SAMN13008402,Switzerland,2008,0,0,0,0,0
SAMN13008405,Switzerland,2008,0,0,0,0,0
SAMN13008305,Switzerland,2008,0,0,0,0,0
SAMN13008310,Switzerland,2008,0,0,0,0,0
SAMN13008311,Switzerland,2008,0,0,0,0,0
SAMN13008312,Switzerland,2008,0,0,0,0,0
SAMN13008313,Switzerland,2008,0,0,0,0,0
SAMN13008315,Switzerland,2008,0,0,0,0,0
SAMN13008321,Switzerland,2008,0,0,0,0,0
SAMN13008323,Switzerland,2008,0,0,0,0,0
SAMN13008334,Switzerland,2008,0,0,0,0,0
SAMN13008335,Switzerland,2008,0,0,0,0,0
SAMN13008337,Switzerland,2008,0,0,0,0,0
SAMN13008339,Switzerland,2008,0,0,0,0,0
SAMN13008340,Switzerland,2008,0,0,0,0,0
SAMN13008345,Switzerland,2008,0,0,0,0,0
SAMN13008361,Switzerland,2008,0,0,0,0,0
SAMN13008365,Switzerland,2008,0,0,0,0,0
SAMN13008380,Switzerland,2008,0,0,0,0,0
SAMN13008398,Switzerland,2008,0,0,0,0,0
SAMN13008407,Switzerland,2008,0,0,0,0,0
SAMN13008411,Switzerland,2008,0,0,0,0,0
SAMN42111627,China,2008,0,0,0,0,0
SAMN03892742,China,2008,0,0,0,1,0
SAMN03982146,China,2008,0,0,0,1,0
SAMN18436391,Taiwan,2008,0,0,0,1,0
SAMN06016049,South Korea,2009,0,0,0,0,0
SAMN02776192,Russia,2009,0,0,0,1,0
SAMN37146070,USA,2009,0,0,0,0,0
SAMN37196895,USA,2009,0,0,0,0,0
SAMN37196896,USA,2009,0,0,0,0,0
SAMN37196897,USA,2009,0,0,0,0,0
SAMN37196898,USA,2009,0,0,0,0,0
SAMN37196899,USA,2009,0,0,0,0,0
SAMN37196904,USA,2009,0,0,0,0,0
SAMN42584301,USA,2009,0,0,0,0,0
SAMN42781994,USA,2009,0,0,0,0,0
SAMN31230866,USA,2009,0,0,0,0,1
SAMN31230876,USA,2009,0,0,0,0,1
SAMN03776736,Canada,2009,0,0,0,1,0
SAMN05332107,Italy,2009,0,0,0,0,0
SAMN05332112,Italy,2009,0,0,0,0,0
SAMN13735608,USA,2009,0,0,0,0,0
SAMD00029052,Japan,2009,0,0,0,1,0
SAMN42945196,USA,2010,0,0,0,0,0
SAMN30149852,USA,2010,0,0,0,0,0
SAMN30150222,USA,2010,0,0,0,0,0
SAMN30150223,USA,2010,0,0,0,0,0
SAMN30150224,USA,2010,0,0,0,0,0
SAMN37199275,USA,2010,0,0,0,0,1
SAMN37362701,USA,2010,0,0,0,0,0
SAMN42760461,USA,2010,0,0,0,0,0
SAMN42780773,USA,2010,0,0,0,0,0
SAMN42820424,USA,2010,0,0,0,0,0
SAMN03083641,Belgium,2010,0,0,0,0,0
SAMN06233708,China,2010,0,0,0,1,0
SAMN07235705,NA,2010,0,0,0,1,0
SAMN13735606,USA,2010,0,0,0,0,0
SAMN13735607,USA,2011,0,0,0,0,0
SAMN06066454,Japan,2011,0,0,0,1,0
SAMN05412454,USA,2011,0,0,0,0,0
SAMN09228102,China,2011,0,0,0,0,0
SAMN05162523,China,2011,0,0,0,0,0
SAMN05177792,China,2011,0,0,0,0,0
SAMN02953961,China,2011,0,0,0,0,0
SAMN08627306,Sweden,2011,0,0,0,0,0
SAMN46258690,China,2011,0,0,0,0,0
SAMN13735603,USA,2011,0,0,0,0,0
SAMN02471390,Italy,2011,0,0,0,0,1
SAMN18344068,China,2011,0,0,0,0,0
SAMN38085101,India,2012,0,0,0,1,0
SAMN04452063,South Korea,2012,0,0,0,0,0
SAMN06480069,China,2012,0,0,0,1,0
SAMN39684090,India,2012,0,0,0,0,0
SAMN09692902,Argentina,2012,0,0,0,0,0
SAMN39684244,India,2012,0,0,0,0,1
SAMN06480070,Australia,2012,0,0,0,1,0
SAMN06759976,USA,2012,0,0,0,0,0
SAMN06767174,USA,2012,0,0,0,0,0
SAMN33232886,China,2012,0,0,0,0,0
SAMN02469688,India,2012,0,0,0,0,0
SAMN36663271,Taiwan,2012,0,0,0,0,0
SAMN18323758,China,2012,0,0,0,0,0
SAMN03785590,China,2012,0,0,0,0,0
SAMN16675125,Germany,2012,0,0,0,0,0
SAMN04157996,Chile,2013,0,0,0,0,0
SAMN08627292,India,2013,0,0,0,0,0
SAMN40149501,India,2013,0,0,0,0,1
SAMN39602792,India,2013,0,0,0,1,0
SAMN39603457,India,2013,0,0,0,1,0
SAMN36269914,India,2013,0,0,0,1,0
SAMN34568646,India,2013,0,0,0,1,0
SAMN13870490,China,2013,0,0,0,0,0
SAMN41068565,Viet Nam,2013,0,0,0,1,0
SAMN05751674,Bulgaria,2013,0,0,0,1,0
SAMN05751687,Bulgaria,2013,0,0,0,1,0
SAMN32612923,Georgia,2013,0,0,0,1,0
SAMN32612924,Georgia,2013,0,0,0,1,0
SAMN32612935,Georgia,2013,0,0,0,1,0
SAMN32612936,Georgia,2013,0,0,0,1,0
SAMN32612937,Georgia,2013,0,0,0,1,0
SAMN32612938,Georgia,2013,0,0,0,1,0
SAMN32612939,Georgia,2013,0,0,0,1,0
SAMN32612940,Georgia,2013,0,0,0,1,0
SAMN32612941,Georgia,2013,0,0,0,1,0
SAMN32612944,Georgia,2013,0,0,0,0,1
SAMN32612945,Georgia,2013,0,0,0,0,1
SAMN08627293,Finland,2014,0,0,0,0,0
SAMN06061940,Denmark,2014,0,0,0,0,0
SAMN04309302,China,2014,0,0,0,1,0
SAMN06174220,South Korea,2014,0,0,0,0,0
SAMN03776735,Canada,2014,0,0,0,1,0
SAMN09699166,China,2014,0,0,0,0,0
SAMN09699167,China,2014,0,0,0,0,0
SAMN10484942,China,2014,0,0,0,0,0
SAMN08382659,China,2014,0,0,0,0,0
SAMN15676314,Lithuania,2014,0,0,0,0,0
SAMN13735604,Bulgaria,2014,0,0,0,0,0
SAMN13735605,Bulgaria,2014,0,0,0,0,0
SAMN37691132,USA,2014,0,0,0,1,0
SAMN37691133,USA,2014,0,0,0,0,0
SAMN10868586,India,2014,0,0,0,0,0
SAMN08348227,South Korea,2015,0,0,0,0,0
SAMN08627294,Finland,2015,0,0,0,0,0
SAMN08627295,Finland,2015,0,0,0,0,0
SAMN10239552,USA,2015,0,0,0,1,0
SAMN30113476,China,2015,0,0,0,0,1
SAMN34247084,China,2015,0,0,0,1,0
SAMN13735611,Ethiopia,2015,0,0,0,0,0
SAMN38918079,France,2015,0,0,0,1,0
SAMN14852287,China,2015,0,0,0,0,0
SAMN19131981,South Korea,2015,0,0,0,0,0
SAMN13884833,China,2015,0,0,0,1,0
SAMN04453291,South Korea,2015,0,0,0,0,0
SAMN14087235,Thailand,2015,0,0,0,1,0
SAMN14852229,China,2015,0,0,0,0,0
SAMN25249812,USA,2015,0,0,0,0,1
SAMN25249813,USA,2015,0,0,0,0,1
SAMN25249814,USA,2015,0,0,0,0,1
SAMN25249816,USA,2015,0,0,0,0,1
SAMN25249817,USA,2015,0,0,0,0,1
SAMN25249818,USA,2015,0,0,0,0,1
SAMN25249819,USA,2015,0,0,0,0,1
SAMN25249820,USA,2015,0,0,0,0,1
SAMN25249821,USA,2015,0,0,0,0,1
SAMN25249822,USA,2015,0,0,0,0,1
SAMN33770588,USA,2015,0,0,0,0,1
SAMN40027080,South Korea,2015,0,0,0,1,0
SAMN07248584,China,2015,0,0,0,0,0
SAMN17099115,China,2015,0,0,0,0,1
SAMN17099144,China,2015,0,0,0,0,1
SAMN44308553,China,2015,0,0,0,0,0
SAMN08627297,Finland,2015,0,0,0,0,0
SAMN08627298,Finland,2015,0,0,0,0,0
SAMN08627299,Finland,2015,0,0,0,0,0
SAMN08627300,Finland,2015,0,0,0,0,0
SAMN20475138,Bulgaria,2015,0,0,0,0,1
SAMN12018361,USA,2016,0,0,0,0,0
SAMN18876444,NA,2016,0,0,0,0,0
SAMN43000418,Spain,2016,0,0,0,1,0
SAMN11474937,South Korea,2016,0,0,0,0,0
SAMN05300426,South Korea,2016,0,0,0,0,0
SAMN09099486,Ireland,2016,0,0,0,0,0
SAMN28102056,NA,2016,0,0,0,1,0
SAMN17313385,China,2016,0,0,0,0,0
SAMN28936884,Mexico,2016,0,0,0,0,1
SAMN24424940,China,2016,0,0,0,0,0
SAMN31372257,China,2016,0,0,0,0,0
SAMN43530940,China,2016,0,0,0,0,1
SAMN37800813,South Africa,2016,0,0,0,0,1
SAMN19855027,India,2016,0,0,0,1,0
SAMN11054835,Tunisia,2016,0,0,0,0,0
SAMN32883544,Hungary,2016,0,0,0,0,0
SAMN32883547,Hungary,2016,0,0,0,0,0
SAMN32883548,Hungary,2016,0,0,0,0,0
SAMN32883549,Hungary,2016,0,0,0,0,0
SAMN23674217,China,2016,0,0,0,0,0
SAMN15514047,NA,2016,0,0,0,1,0
SAMN15514048,NA,2016,0,0,0,1,0
SAMN15514049,NA,2016,0,0,0,1,0
SAMN15514051,NA,2016,0,0,0,1,0
SAMN15514052,NA,2016,0,0,0,1,0
SAMN15514053,NA,2016,0,0,0,1,0
SAMN15514055,NA,2016,0,0,0,1,0
SAMN15514056,NA,2016,0,0,0,1,0
SAMN15514057,NA,2016,0,0,0,1,0
SAMN08135309,South Korea,2017,0,0,0,0,0
SAMN32883541,Hungary,2017,0,0,0,0,1
SAMN32883542,Hungary,2017,0,0,0,0,1
SAMN32883545,Hungary,2017,0,0,0,0,0
SAMN32883546,Hungary,2017,0,0,0,0,1
SAMN32883550,Hungary,2017,0,0,0,0,1
SAMN32883551,Hungary,2017,0,0,0,0,0
SAMN32883552,Hungary,2017,0,0,0,0,0
SAMN32883553,Hungary,2017,0,0,0,0,0
SAMN08142167,South Korea,2017,0,0,0,0,0
SAMN08142168,South Korea,2017,0,0,0,0,0
SAMN09099490,Ireland,2017,0,0,0,0,0
SAMN30596890,France,2017,0,0,0,0,1
SAMN08176627,Taiwan,2017,0,0,0,1,0
SAMN08176628,Taiwan,2017,0,0,0,1,0
SAMN08176629,Taiwan,2017,0,0,0,1,0
SAMN08995362,Russia,2017,0,0,0,0,0
SAMN26111013,China,2017,0,0,0,0,1
SAMN26111038,China,2017,0,0,0,0,1
SAMN26111040,China,2017,0,0,0,0,1
SAMN39555870,China,2017,0,0,0,0,0
SAMN07981099,India,2017,0,0,0,1,0
SAMN10364449,China,2017,0,0,0,0,0
SAMN31762478,South Korea,2017,0,0,0,0,0
SAMN11177072,China,2017,0,0,0,1,0
SAMN11653951,Switzerland,2017,0,0,0,0,0
SAMN15338494,China,2017,0,0,0,0,0
SAMN15340092,China,2017,0,0,0,1,0
SAMN15390784,India,2017,0,0,0,0,0
SAMN16861159,China,2017,0,0,0,1,0
SAMN26111041,China,2017,0,0,0,0,1
SAMN26111048,China,2017,0,0,0,0,1
SAMN17492529,China,2017,0,0,0,0,0
SAMN10475390,South Africa,2017,0,0,0,0,1
SAMN11022472,USA,2017,0,0,0,1,0
SAMN41481838,China,2017,0,0,0,0,0
SAMN30596891,France,2017,0,0,0,0,1
SAMN08324439,Switzerland,2017,0,0,0,0,0
SAMN08324441,Switzerland,2017,0,0,0,0,0
SAMN08324443,Switzerland,2017,0,0,0,0,0
SAMN08324444,Switzerland,2017,0,0,0,0,0
SAMN08324446,Switzerland,2017,0,0,0,0,0
SAMN08324447,Switzerland,2017,0,0,0,0,0
SAMN08324448,Switzerland,2017,0,0,0,0,0
SAMN08324449,Switzerland,2017,0,0,0,0,0
SAMN08324450,Switzerland,2017,0,0,0,0,0
SAMN08324451,Switzerland,2017,0,0,0,0,0
SAMN08324452,Switzerland,2017,0,0,0,0,0
SAMN08324453,Switzerland,2017,0,0,0,0,0
SAMN08324454,Switzerland,2017,0,0,0,0,0
SAMN08324458,Switzerland,2017,0,0,0,0,0
SAMN08324460,Switzerland,2017,0,0,0,0,0
SAMN08324462,Switzerland,2017,0,0,0,0,0
SAMN08324463,Switzerland,2017,0,0,0,0,0
